ticks, muscleMass, averageAnabolic, averageCatabolic 
363,773.2029710875107,50.72410438081916,52.30225880404112 
364,772.4306141334454,50.3341416527686,52.12086306703621 
365,771.6235365998081,50.176071763242,52.04047314067683 
366,771.75425859604,55.38999245970569,55.13450221762555 
367,771.3613768908655,51.645745240395684,52.59276313833421 
368,770.6055899367562,50.44851707503802,52.18393489518782 
369,769.7958131685442,50.213347127538526,52.07487213203215 
370,768.9670798098032,50.1132419126701,52.029494520768935 
371,769.2653366313472,56.47141203583083,55.82577497022662 
372,768.9409859474542,52.1125587471989,52.909308631643064 
373,768.255723980374,50.73566393372804,52.32590607031046 
374,767.4843209325984,50.35063782674412,52.1396070915562 
375,766.6751656382348,50.181410109385055,52.055497204629525 
376,766.8718916753131,55.95929866425164,55.55551927829751 
377,766.5996799853367,52.0625860897777,52.76210328620684 
378,765.8880796017824,50.556567141615695,52.21075498562749 
379,765.1073062224552,50.23260608127091,52.04554852441376 
380,764.2741862933574,50.07484736019365,52.002512297631405 
381,764.4723505667185,56.04279198438495,55.63135485895342 
382,764.1389270095558,52.058419522728705,52.88908870118527 
383,763.4574703194197,50.73954000844055,52.33332137389541 
384,762.7101506725108,50.351727342421206,52.10401890595858 
385,761.904020418268,50.14379901274414,52.021818740484846 
386,762.1803446907147,56.72286151622549,56.10177245109724 
387,761.9928122109168,52.414151747702604,52.927920263231215 
388,761.3235514644547,50.72253210010363,52.286057247415876 
389,760.5475406983584,50.319910458876066,52.125099225159815 
390,759.7318039129215,50.164837396894235,52.05971065873831 
391,759.9470954547872,56.087341040056145,55.63275243174981 
392,759.7211602473496,52.07582076714119,52.700822136274795 
393,759.0029915126822,50.48662117061374,52.17215980064647 
394,758.2121756280361,50.20438909640661,52.04866752389419 
395,757.3848206405986,50.09018271765278,52.01193658068414 
396,757.5592587567073,55.89498209095637,55.53185930383088 
397,757.2444559063846,52.023079063550036,52.823170395866306 
398,756.5520518481985,50.67576854734487,52.302339283024246 
399,755.7892008974493,50.32942481770699,52.112814345278245 
400,754.9793516471303,50.152510517687745,52.03689284388487 
401,755.2016669203231,56.43206266494324,55.9459554292874 
402,754.952916756488,52.35676934216374,52.98993477873425 
403,754.2946790696066,50.7650206060888,52.311458743190165 
404,753.534331041569,50.354615257055116,52.14089971141427 
405,752.7460132867212,50.19081172871973,52.05095028538182 
406,752.8107959816726,55.01369751546049,54.941109360151465 
407,752.4012387169815,51.71918908121414,52.72391078642201 
408,751.6856164569006,50.63707697879878,52.311298263071166 
409,750.9240904209257,50.36250155105643,52.15794987270573 
410,750.139028530606,50.21356178639474,52.07140267813426 
411,750.4260427077757,56.23107517390636,55.650612449835364 
412,750.1300349022533,52.0563304125342,52.82124085684807 
413,749.4726922445057,50.69754081126073,52.2689120808488 
414,748.721984004081,50.32507368143805,52.10689693624546 
415,747.9471541256746,50.17173931511326,52.01929248813865 
416,748.1906688151518,56.201643232025624,55.726604936277525 
417,747.9893745298874,52.212411712854966,52.8029145256207 
418,747.3314822042064,50.68606337032437,52.26572775042547 
419,746.5779534442975,50.300138726593524,52.097209357990266 
420,745.7805104436649,50.14020838551945,52.04288649294178 
421,745.927883167827,55.413411990754135,55.136437417950866 
422,745.4817167960775,51.60963921557808,52.7232341992604 
423,744.782649189195,50.60109110016283,52.28352012696466 
424,744.0091842563796,50.303766071939584,52.15451484882097 
425,743.220193735176,50.18987633575289,52.0778953629519 
426,743.4099353664589,56.07618141521425,55.67208660024372 
427,743.1443319394606,52.06773819174786,52.788537668992994 
428,742.4472211277113,50.62735596569421,52.30845902126902 
429,741.6969708015608,50.33325775336691,52.13790163371604 
430,740.9155701843306,50.176589043183945,52.05086659651365 
431,741.0973542327433,55.89969970458954,55.52862319337247 
432,740.7423022920367,51.968304255917545,52.86829378406949 
433,740.1034786936918,50.75731107513008,52.3120454524856 
434,739.3730712355103,50.348183727918254,52.112459334279016 
435,738.6049521495586,50.16967715256806,52.02464309472808 
436,738.622851705671,54.58915060536027,54.66986501530923 
437,738.1267976866602,51.47217495568153,52.71337947444396 
438,737.4402319953433,50.67172451246663,52.33635700501704 
439,736.7059455531089,50.36928410953505,52.14658755539474 
440,735.9268738960535,50.189627760113055,52.06500106836985 
441,736.1277286448309,55.86617440220877,55.499467595918574 
442,735.8472898962631,51.94130982861783,52.7173893650657 
443,735.1485454341114,50.53108806610475,52.22193535770908 
444,734.4000214356532,50.24883949768285,52.064279577551 
445,733.6172921291139,50.1076574825575,52.01004533734718 
446,733.6189892716159,54.81049967451607,54.888223726958806 
447,733.1579496775673,51.5555298959607,52.719433797318416 
448,732.4910940765983,50.657867262283496,52.30407160809564 
449,731.769859773473,50.339054892369205,52.12145004601651 
450,731.0016481782889,50.16386428155839,52.0466735939896 
451,731.1098756096115,55.287846826703536,55.15106612468878 
452,730.7083693037725,51.88516648045363,52.91932654611494 
453,730.062471711401,50.73218349272008,52.339441895847095 
454,729.3418294568302,50.36762080718506,52.155784915182835 
455,728.5879183768704,50.20095649204515,52.066411513823034 
456,728.6210148560295,54.534705541265026,54.60690600178377 
457,728.1560724339299,51.258177718715025,52.49071109355696 
458,727.4506329105003,50.41308088119237,52.16755368723978 
459,726.7047464650192,50.206235209663134,52.05057790292423 
460,725.9282024076792,50.092292791657634,52.00783656710725 
461,726.04665712655,55.30771866408748,55.188955988631584 
462,725.7059932737208,51.76500572845719,52.7166802993018 
463,725.036613220011,50.59313748050872,52.27456934662182 
464,724.3127690185648,50.30063128763594,52.10862864364249 
465,723.551948036226,50.151635946940964,52.040152727374995 
466,723.6651325852488,55.176361481760715,55.052719108090514 
467,723.2758720227089,51.69348095360789,52.74011322094163 
468,722.6007372702499,50.594862828615405,52.27568937689162 
469,721.8609460530316,50.30372977348039,52.139501656147 
470,721.0989579138205,50.17993584926263,52.0683323491549 
471,721.1836556462296,55.12100230592839,55.03861265192132 
472,720.7543320967245,51.56053204293425,52.68583693809991 
473,720.0739422993103,50.57114818984132,52.27319237910823 
474,719.3472077657924,50.29942498078982,52.12222573948811 
475,718.5880554496447,50.16460153568527,52.061074583531166 
476,718.6724976580513,55.03125184903378,54.97607783857325 
477,718.2740599611323,51.533906191724846,52.626928440513765 
478,717.5905530401564,50.490283638468064,52.217128305197065 
479,716.8597402194963,50.2311628522977,52.0711307447814 
480,716.0983192387479,50.105781057804194,52.01788186659149 
481,716.1831747544526,55.25197185508718,55.21170647285781 
482,715.8328357310054,51.86561321555535,52.8567772224016 
483,715.1977699680549,50.71801826409931,52.338984179856894 
484,714.5020633478994,50.35609422757417,52.13207782770193 
485,713.7653071349923,50.176130298555556,52.05223231951176 
486,713.9079641580262,55.32428137891279,55.170879198379964 
487,713.5490697762941,51.712776700897585,52.7386614631967 
488,712.8905252104634,50.600803453979246,52.2895860872836 
489,712.1836021918701,50.330791798013124,52.135447968365305 
490,711.4553234118196,50.18422925614367,52.04814633076521 
491,711.6785004832057,56.12913184470733,55.754536196475826 
492,711.4402534618841,52.25308000713159,52.99336225227851 
493,710.8136171689173,50.82940836847956,52.43860585552142 
494,710.1339909566559,50.475761822593874,52.22066836379813 
495,709.4159229002654,50.272888083642485,52.11163634509376 
496,709.4792074302459,54.64092708619024,54.64493707949022 
497,709.0291745514885,51.355780379498476,52.58245562083622 
498,708.3718476794772,50.515932609115694,52.22483454327109 
499,707.6662931968242,50.262675522518535,52.08926354285699 
500,706.9318021152719,50.12928343579274,52.02056557912129 
501,707.071589419237,55.35187515520008,55.20603876867356 
502,706.7634956709906,51.78839092042982,52.71436882280688 
503,706.1189363183352,50.59490266163589,52.265476424098345 
504,705.4298575840331,50.30359061816048,52.094403903329415 
505,704.7050860760195,50.143991899235566,52.02375403493602 
506,704.8252294781158,55.06983512403405,55.01844738732108 
507,704.4790581002081,51.53551646313141,52.58344273574877 
508,703.8170068133312,50.47073848600953,52.202144409473 
509,703.1067312191618,50.245610659043955,52.094667804644665 
510,702.3763036614332,50.13649619624427,52.033011612778616 
511,702.4177125807897,54.804143218043365,54.93613695226733 
512,702.1352172253925,51.69800254040278,52.62460460488842 
513,701.4839958312676,50.45899809132518,52.18171036141633 
514,700.7822645459061,50.19980967606886,52.04529632638065 
515,700.0500272898313,50.08168370458138,52.00384441158011 
516,700.0725754976138,54.22320471902103,54.40622144119802 
517,699.572865854426,51.048223957347645,52.44940272590962 
518,698.9010859392313,50.39347546981915,52.180236187601096 
519,698.1941348095137,50.19371465577122,52.0617631324886 
520,697.4585085989274,50.08834547092725,52.01757730452799 
